pair,ts,allowed,rejection_reason,side,expected_edge_bps,spread_bps,regime_prob,swing_prob,entry_prob,trade_prob,policy_version,edge_formula_id,threshold_snapshot,spread_unit_source,spread_conversion_method
EURGBP,2026-03-17 10:50:00+00:00,False,low_entry_prob,long,2.563973199036086,1.0421310409826299,0.3333333333333333,1.0,0.384,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.7023844840031411, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 10:55:00+00:00,False,low_entry_prob,long,4.514123994288928,0.8105932954549474,0.3333333333333333,1.0,0.38677098150782363,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.5064945014629396, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 11:00:00+00:00,False,low_entry_prob,long,7.348729008560161,0.6948787428538798,0.3333333333333333,1.0,0.44133805396166526,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.5402200750127711, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 11:05:00+00:00,False,low_entry_prob,long,5.497494293605138,0.8106026821563679,0.3333333333333333,1.0,0.4187192118226601,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.7431598510288396, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 11:10:00+00:00,False,low_entry_prob,long,3.2413409853191895,0.694798276095108,0.3333333333333333,1.0,0.4024874305371791,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.4948936750084762, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 11:15:00+00:00,False,low_entry_prob,long,4.749328138322313,0.6946936971666992,0.3333333333333333,1.0,0.3357389394414809,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.7177674266233653, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 11:20:00+00:00,False,low_entry_prob,long,3.588669062675,0.6948304605634722,0.3333333333333333,1.0,0.485256950294861,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.517395558923679, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 11:25:00+00:00,False,low_entry_prob,long,2.604875165577943,0.6948143679559435,0.3333333333333333,1.0,0.374894336432798,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.48088702913114056, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 11:30:00+00:00,False,edge_below_hurdle,long,1.9932593098028761,0.8105369798113857,0.3333333333333333,1.0,0.3411214953271028,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 11:35:00+00:00,False,low_entry_prob,long,3.473589139855025,0.9266123043377938,0.3333333333333333,1.0,0.5516090584028606,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.5305796832683743, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 11:40:00+00:00,False,low_entry_prob,long,4.225808687537545,0.8107716799645267,0.3333333333333333,1.0,0.44133805396166526,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.5152880089198683, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURGBP,2026-03-17 11:45:00+00:00,False,low_entry_prob,long,5.095334867613501,0.8102086277830102,0.3333333333333333,1.0,0.3411214953271028,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.7224127354003351, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 10:30:00+00:00,False,low_entry_prob,long,4.803913005476105,0.7646262070134543,1.0,1.0,0.5697515697515697,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6564804851992442, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 10:35:00+00:00,False,low_entry_prob,long,3.372612204214131,0.4915548151871539,1.0,1.0,0.5335441824803526,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6320239470508906, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 10:40:00+00:00,False,low_entry_prob,long,4.748960141461294,0.5461168362340174,1.0,1.0,0.5479233226837061,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8711108361566624, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 10:45:00+00:00,False,low_entry_prob,long,8.677263114763763,0.3823496478268485,1.0,1.0,0.4831434550104629,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6607643650795917, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 10:50:00+00:00,False,low_entry_prob,long,4.8579592749912175,0.9283758065211886,1.0,1.0,0.5335441824803526,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8690665431674787, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 10:55:00+00:00,False,low_entry_prob,long,6.031577079974273,0.5461735083982211,1.0,1.0,0.5595975232198142,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6651032035398042, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:00:00+00:00,False,low_entry_prob,long,8.132655066217696,0.6555120368362206,1.0,1.0,0.5335441824803526,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.67024599856641, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:05:00+00:00,False,low_entry_prob,long,12.493985389896954,0.600710476661799,1.0,1.0,0.43630621146036996,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.875127056810999, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:10:00+00:00,False,low_entry_prob,long,14.92973998728684,0.600667833414912,1.0,1.0,0.43914081145584727,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8763548981393954, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:15:00+00:00,False,low_entry_prob,long,10.715916142428627,0.6007596879291325,1.0,1.0,0.5479233226837061,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.678475670985587, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:20:00+00:00,False,low_entry_prob,long,10.140684919845121,0.5461138538127646,1.0,1.0,0.5335441824803526,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8946421510410485, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:25:00+00:00,False,low_entry_prob,long,7.378924152817683,0.600802344217993,1.0,1.0,0.5335441824803526,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6673096403915646, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:30:00+00:00,False,low_entry_prob,long,7.105591827437144,0.3823371175586557,1.0,1.0,0.5335441824803526,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6660027026994167, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:35:00+00:00,False,low_entry_prob,long,8.430506976267436,0.6007367216669683,1.0,1.0,0.5697515697515697,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8991374193298134, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:40:00+00:00,False,low_entry_prob,long,6.914041790288725,0.49156823922798637,1.0,1.0,0.5821173548587396,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6756868363829022, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:45:00+00:00,False,low_entry_prob,long,12.221295676000562,0.6553759946660541,1.0,1.0,0.5479233226837061,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8995583873108755, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:50:00+00:00,False,low_entry_prob,long,7.434050136067841,0.6554583292331635,1.0,1.0,0.5821173548587396,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6782426164312199, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 11:55:00+00:00,False,low_entry_prob,long,6.749961741071034,0.49156823922798637,1.0,1.0,0.4774908592321755,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8717513444761923, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 12:00:00+00:00,False,low_entry_prob,long,7.431754905055557,0.49144208218360863,1.0,1.0,0.4,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8581666278104205, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 12:05:00+00:00,False,low_entry_prob,long,7.100817959568237,0.49124626447809217,1.0,1.0,0.3514264074728604,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8459127033769459, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 12:10:00+00:00,False,low_entry_prob,long,7.48431435208638,0.4913025796096013,1.0,1.0,0.4376012965964344,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6466694731433348, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 12:15:00+00:00,False,low_entry_prob,long,7.704854878196117,0.6006251962234663,1.0,1.0,0.5697515697515697,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6766580433491208, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 12:20:00+00:00,False,low_entry_prob,long,4.780728473719796,0.6553294668859247,1.0,1.0,0.5697515697515697,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6562418786001799, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 12:25:00+00:00,False,low_entry_prob,long,4.2618409513509095,0.8192356531304051,1.0,1.0,0.5821173548587396,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6533356328640284, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
EURJPY,2026-03-17 12:30:00+00:00,False,low_entry_prob,long,6.091847578116194,0.43681713196451266,1.0,1.0,0.5697515697515697,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8877777673851646, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 11:15:00+00:00,False,low_entry_prob,long,40.1188961889297,1.197901958231286,1.0,0.9935024840428528,0.4187234042553192,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 0.9935024840428528, 'model_intelligence_score': 0.6501698932785955, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 11:20:00+00:00,False,low_entry_prob,long,46.14353467013294,1.1974716221509556,1.0,1.0,0.365832614322692,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.8604831751081867, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 11:25:00+00:00,False,low_entry_prob,short,39.859460969755844,1.5401333044590482,1.0,0.0,0.46287025448477265,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6618314549956589, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 11:30:00+00:00,False,low_entry_prob,long,39.60174893762212,1.369042523540083,1.0,0.85569419257168,0.4187234042553192,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 0.85569419257168, 'model_intelligence_score': 0.6088274055803958, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 11:35:00+00:00,False,low_entry_prob,long,38.64186710865919,1.7108054442775003,1.0,0.6347482157087376,0.39668769716088326,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 0.6347482157087376, 'model_intelligence_score': 0.7576957562663574, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 11:40:00+00:00,False,low_entry_prob,long,42.08862655003976,1.5396327094297584,1.0,0.591936004233752,0.37762461933002084,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 0.591936004233752, 'model_intelligence_score': 0.5206582171976335, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 11:45:00+00:00,False,low_entry_prob,short,45.8069061932867,1.5398961399259976,1.0,0.41677867306576427,0.43466666666666665,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 0.5832213269342357, 'model_intelligence_score': 0.5305930646962852, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 11:50:00+00:00,False,low_entry_prob,short,36.0753458748283,1.1981890208261614,1.0,0.35363115781135396,0.46287025448477265,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 0.646368842188646, 'model_intelligence_score': 0.5557421020699981, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 11:55:00+00:00,False,low_entry_prob,short,25.925194609061663,1.5412146457484226,1.0,0.0,0.4144981412639406,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 1.0, 'model_intelligence_score': 0.6511885394729873, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 12:00:00+00:00,False,low_swing_prob,short,34.0010474486295,1.5402650941017773,1.0,0.4426261816943695,0.43067389620449265,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 0.5573738183056305, 'model_intelligence_score': 0.741960384112482, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 12:05:00+00:00,False,low_entry_prob,short,41.20949871871287,1.7100155582172647,1.0,0.396252309388956,0.43466666666666665,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 0.6037476906110439, 'model_intelligence_score': 0.7567509733454199, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 12:10:00+00:00,False,low_swing_prob,short,43.012783565833814,1.709723192891256,1.0,0.4264534052146883,0.462876254180602,1.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 0.5735465947853118, 'model_intelligence_score': 0.7538967541505239, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
NZDUSD,2026-03-17 12:15:00+00:00,False,low_entry_prob,short,42.93762015159206,1.7101617783796697,1.0,0.0016508505071488422,0.43466666666666665,0.0,fxstack_policy_v1,prob_weighted_opportunity_v2,"{'min_swing_prob': 0.58, 'min_entry_prob': 0.62, 'min_trade_prob': 0.6, 'max_spread_bps': 3.0, 'min_expected_edge_bps': 3.0, 'min_expected_edge_rescue_margin_bps': 0.5, 'directional_swing_confidence': 0.9983491494928511, 'model_intelligence_score': 0.6551314113018767, 'model_intelligence_min': 0.59}",row.spread_bps,row.spread_bps
